"x"
"699"	"ENSMUSG00000027869.8"
"700"	"ENSMUSG00000027870.7"
"701"	"ENSMUSG00000027878.10"
"702"	"ENSMUSG00000027887.8"
"703"	"ENSMUSG00000027966.13"
"704"	"ENSMUSG00000027977.9"
"705"	"ENSMUSG00000027996.7"
"706"	"ENSMUSG00000028019.3"
"707"	"ENSMUSG00000028023.10"
"708"	"ENSMUSG00000028047.5"
"709"	"ENSMUSG00000028063.9"
"710"	"ENSMUSG00000028076.6"
"711"	"ENSMUSG00000028081.6"
"712"	"ENSMUSG00000028111.3"
"713"	"ENSMUSG00000028116.7"
"714"	"ENSMUSG00000028148.5"
"715"	"ENSMUSG00000028167.9"
"716"	"ENSMUSG00000028175.9"
"717"	"ENSMUSG00000028176.7"
"718"	"ENSMUSG00000028211.5"
"719"	"ENSMUSG00000028240.2"
"720"	"ENSMUSG00000028248.9"
"721"	"ENSMUSG00000028273.9"
"722"	"ENSMUSG00000028332.7"
"723"	"ENSMUSG00000028339.11"
"724"	"ENSMUSG00000028348.7"
"725"	"ENSMUSG00000028358.9"
"726"	"ENSMUSG00000028364.9"
"727"	"ENSMUSG00000028369.9"
"728"	"ENSMUSG00000028435.8"
"729"	"ENSMUSG00000028444.11"
"730"	"ENSMUSG00000028464.10"
"731"	"ENSMUSG00000028478.12"
"732"	"ENSMUSG00000028487.12"
"733"	"ENSMUSG00000028495.8"
"734"	"ENSMUSG00000028518.8"
"735"	"ENSMUSG00000028545.7"
"736"	"ENSMUSG00000028546.11"
"737"	"ENSMUSG00000028609.6"
"738"	"ENSMUSG00000028614.8"
"739"	"ENSMUSG00000028626.5"
"740"	"ENSMUSG00000028644.10"
"741"	"ENSMUSG00000028698.7"
"742"	"ENSMUSG00000028716.9"
"743"	"ENSMUSG00000028717.6"
"744"	"ENSMUSG00000028749.7"
"745"	"ENSMUSG00000028766.4"
"746"	"ENSMUSG00000028780.7"
"747"	"ENSMUSG00000028800.9"
"748"	"ENSMUSG00000028838.5"
"749"	"ENSMUSG00000028845.9"
"750"	"ENSMUSG00000028860.7"
"751"	"ENSMUSG00000028967.4"
"752"	"ENSMUSG00000028998.6"
"753"	"ENSMUSG00000028999.9"
"754"	"ENSMUSG00000029001.9"
"755"	"ENSMUSG00000029055.11"
"756"	"ENSMUSG00000029086.9"
"757"	"ENSMUSG00000029093.8"
"758"	"ENSMUSG00000029096.9"
"759"	"ENSMUSG00000029123.7"
"760"	"ENSMUSG00000029135.9"
"761"	"ENSMUSG00000029154.7"
"762"	"ENSMUSG00000029161.6"
"763"	"ENSMUSG00000029168.8"
"764"	"ENSMUSG00000029193.4"
"765"	"ENSMUSG00000029207.10"
"766"	"ENSMUSG00000029223.9"
"767"	"ENSMUSG00000029231.9"
"768"	"ENSMUSG00000029268.8"
"769"	"ENSMUSG00000029283.11"
"770"	"ENSMUSG00000029288.7"
"771"	"ENSMUSG00000029304.8"
"772"	"ENSMUSG00000029306.8"
"773"	"ENSMUSG00000029307.6"
"774"	"ENSMUSG00000029309.3"
"775"	"ENSMUSG00000029314.8"
"776"	"ENSMUSG00000029368.9"
"777"	"ENSMUSG00000029372.6"
"778"	"ENSMUSG00000029380.10"
"779"	"ENSMUSG00000029394.5"
"780"	"ENSMUSG00000029414.7"
"781"	"ENSMUSG00000029417.8"
"782"	"ENSMUSG00000029510.9"
"783"	"ENSMUSG00000029552.13"
"784"	"ENSMUSG00000029563.10"
"785"	"ENSMUSG00000029603.9"
"786"	"ENSMUSG00000029632.5"
"787"	"ENSMUSG00000029638.11"
"788"	"ENSMUSG00000029648.7"
"789"	"ENSMUSG00000029656.7"
"790"	"ENSMUSG00000029657.9"
"791"	"ENSMUSG00000029661.10"
"792"	"ENSMUSG00000029673.11"
"793"	"ENSMUSG00000029675.9"
"794"	"ENSMUSG00000029683.6"
"795"	"ENSMUSG00000029727.7"
"796"	"ENSMUSG00000029838.8"
"797"	"ENSMUSG00000029910.8"
"798"	"ENSMUSG00000029918.8"
"799"	"ENSMUSG00000029923.4"
"800"	"ENSMUSG00000030000.8"
"801"	"ENSMUSG00000030020.7"
"802"	"ENSMUSG00000030022.8"
"803"	"ENSMUSG00000030035.8"
"804"	"ENSMUSG00000030046.5"
"805"	"ENSMUSG00000030048.4"
"806"	"ENSMUSG00000030075.8"
"807"	"ENSMUSG00000030077.9"
"808"	"ENSMUSG00000030084.5"
"809"	"ENSMUSG00000030102.8"
"810"	"ENSMUSG00000030103.5"
"811"	"ENSMUSG00000030110.7"
"812"	"ENSMUSG00000030111.8"
"813"	"ENSMUSG00000030208.9"
"814"	"ENSMUSG00000030214.4"
"815"	"ENSMUSG00000030218.1"
"816"	"ENSMUSG00000030225.9"
"817"	"ENSMUSG00000030246.5"
"818"	"ENSMUSG00000030247.7"
"819"	"ENSMUSG00000030249.9"
"820"	"ENSMUSG00000030307.7"
"821"	"ENSMUSG00000030319.7"
"822"	"ENSMUSG00000030329.5"
"823"	"ENSMUSG00000030399.1"
"824"	"ENSMUSG00000030401.9"
"825"	"ENSMUSG00000030406.6"
"826"	"ENSMUSG00000030413.6"
"827"	"ENSMUSG00000030428.10"
"828"	"ENSMUSG00000030433.8"
"829"	"ENSMUSG00000030451.9"
"830"	"ENSMUSG00000030470.8"
"831"	"ENSMUSG00000030507.6"
"832"	"ENSMUSG00000030513.8"
"833"	"ENSMUSG00000030516.8"
"834"	"ENSMUSG00000030532.5"
"835"	"ENSMUSG00000030536.9"
"836"	"ENSMUSG00000030579.9"
"837"	"ENSMUSG00000030592.10"
"838"	"ENSMUSG00000030630.9"
"839"	"ENSMUSG00000030647.8"
"840"	"ENSMUSG00000030655.8"
"841"	"ENSMUSG00000030669.7"
"842"	"ENSMUSG00000030672.6"
"843"	"ENSMUSG00000030688.8"
"844"	"ENSMUSG00000030695.7"
"845"	"ENSMUSG00000030717.3"
"846"	"ENSMUSG00000030747.4"
"847"	"ENSMUSG00000030757.7"
"848"	"ENSMUSG00000030772.5"
"849"	"ENSMUSG00000030785.7"
"850"	"ENSMUSG00000030793.3"
"851"	"ENSMUSG00000030835.6"
"852"	"ENSMUSG00000030839.4"
"853"	"ENSMUSG00000030894.4"
"854"	"ENSMUSG00000030905.5"
"855"	"ENSMUSG00000030994.9"
"856"	"ENSMUSG00000031059.9"
"857"	"ENSMUSG00000031068.7"
"858"	"ENSMUSG00000031097.8"
"859"	"ENSMUSG00000031098.11"
"860"	"ENSMUSG00000031103.6"
"861"	"ENSMUSG00000031137.11"
"862"	"ENSMUSG00000031138.4"
"863"	"ENSMUSG00000031197.5"
"864"	"ENSMUSG00000031221.7"
"865"	"ENSMUSG00000031231.4"
"866"	"ENSMUSG00000031245.8"
"867"	"ENSMUSG00000031250.8"
"868"	"ENSMUSG00000031273.10"
"869"	"ENSMUSG00000031274.10"
"870"	"ENSMUSG00000031283.9"
"871"	"ENSMUSG00000031312.5"
"872"	"ENSMUSG00000031351.9"
"873"	"ENSMUSG00000031377.5"
"874"	"ENSMUSG00000031383.8"
"875"	"ENSMUSG00000031428.5"
"876"	"ENSMUSG00000031442.14"
"877"	"ENSMUSG00000031448.6"
"878"	"ENSMUSG00000031451.5"
"879"	"ENSMUSG00000031461.4"
"880"	"ENSMUSG00000031502.9"
"881"	"ENSMUSG00000031517.7"
"882"	"ENSMUSG00000031538.5"
"883"	"ENSMUSG00000031543.12"
"884"	"ENSMUSG00000031548.7"
"885"	"ENSMUSG00000031557.9"
"886"	"ENSMUSG00000031558.9"
"887"	"ENSMUSG00000031562.9"
"888"	"ENSMUSG00000031565.11"
"889"	"ENSMUSG00000031594.9"
"890"	"ENSMUSG00000031595.9"
"891"	"ENSMUSG00000031608.7"
"892"	"ENSMUSG00000031613.8"
"893"	"ENSMUSG00000031633.4"
"894"	"ENSMUSG00000031636.6"
"895"	"ENSMUSG00000031640.9"
"896"	"ENSMUSG00000031654.9"
"897"	"ENSMUSG00000031665.6"
"898"	"ENSMUSG00000031673.5"
"899"	"ENSMUSG00000031688.3"
"900"	"ENSMUSG00000031698.8"
"901"	"ENSMUSG00000031722.9"
"902"	"ENSMUSG00000031748.9"
"903"	"ENSMUSG00000031760.8"
"904"	"ENSMUSG00000031785.9"
"905"	"ENSMUSG00000031791.7"
"906"	"ENSMUSG00000031808.6"
"907"	"ENSMUSG00000031860.11"
"908"	"ENSMUSG00000031877.8"
"909"	"ENSMUSG00000031880.6"
"910"	"ENSMUSG00000031883.6"
"911"	"ENSMUSG00000031891.5"
"912"	"ENSMUSG00000031917.5"
"913"	"ENSMUSG00000031930.10"
"914"	"ENSMUSG00000031937.6"
"915"	"ENSMUSG00000031957.5"
"916"	"ENSMUSG00000031965.8"
"917"	"ENSMUSG00000031994.7"
"918"	"ENSMUSG00000031995.2"
"919"	"ENSMUSG00000031996.10"
"920"	"ENSMUSG00000032011.4"
"921"	"ENSMUSG00000032013.5"
"922"	"ENSMUSG00000032015.9"
"923"	"ENSMUSG00000032033.10"
"924"	"ENSMUSG00000032034.5"
"925"	"ENSMUSG00000032060.9"
"926"	"ENSMUSG00000032083.8"
"927"	"ENSMUSG00000032115.7"
"928"	"ENSMUSG00000032198.8"
"929"	"ENSMUSG00000032262.7"
"930"	"ENSMUSG00000032291.8"
"931"	"ENSMUSG00000032300.6"
"932"	"ENSMUSG00000032301.7"
"933"	"ENSMUSG00000032327.8"
"934"	"ENSMUSG00000032330.6"
"935"	"ENSMUSG00000032332.11"
"936"	"ENSMUSG00000032334.9"
"937"	"ENSMUSG00000032338.8"
"938"	"ENSMUSG00000032340.7"
"939"	"ENSMUSG00000032355.10"
"940"	"ENSMUSG00000032357.6"
"941"	"ENSMUSG00000032358.6"
"942"	"ENSMUSG00000032359.8"
"943"	"ENSMUSG00000032366.9"
"944"	"ENSMUSG00000032381.5"
"945"	"ENSMUSG00000032405.9"
"946"	"ENSMUSG00000032419.7"
"947"	"ENSMUSG00000032484.6"
"948"	"ENSMUSG00000032496.3"
"949"	"ENSMUSG00000032537.8"
"950"	"ENSMUSG00000032548.8"
"951"	"ENSMUSG00000032549.6"
"952"	"ENSMUSG00000032571.7"
"953"	"ENSMUSG00000032621.7"
"954"	"ENSMUSG00000032625.8"
"955"	"ENSMUSG00000032637.9"
"956"	"ENSMUSG00000032648.8"
"957"	"ENSMUSG00000032715.9"
"958"	"ENSMUSG00000032744.4"
"959"	"ENSMUSG00000032777.8"
"960"	"ENSMUSG00000032842.7"
"961"	"ENSMUSG00000032854.8"
"962"	"ENSMUSG00000032911.5"
"963"	"ENSMUSG00000032915.6"
"964"	"ENSMUSG00000033006.9"
"965"	"ENSMUSG00000033007.9"
"966"	"ENSMUSG00000033022.7"
"967"	"ENSMUSG00000033107.5"
"968"	"ENSMUSG00000033152.7"
"969"	"ENSMUSG00000033200.10"
"970"	"ENSMUSG00000033207.6"
"971"	"ENSMUSG00000033294.5"
"972"	"ENSMUSG00000033306.8"
"973"	"ENSMUSG00000033308.10"
"974"	"ENSMUSG00000033327.10"
"975"	"ENSMUSG00000033419.9"
"976"	"ENSMUSG00000033420.10"
"977"	"ENSMUSG00000033450.7"
"978"	"ENSMUSG00000033453.7"
"979"	"ENSMUSG00000033491.7"
"980"	"ENSMUSG00000033508.6"
"981"	"ENSMUSG00000033590.7"
"982"	"ENSMUSG00000033713.5"
"983"	"ENSMUSG00000033715.8"
"984"	"ENSMUSG00000033721.10"
"985"	"ENSMUSG00000033760.10"
"986"	"ENSMUSG00000033765.4"
"987"	"ENSMUSG00000033777.3"
"988"	"ENSMUSG00000033788.9"
"989"	"ENSMUSG00000033792.6"
"990"	"ENSMUSG00000033809.8"
"991"	"ENSMUSG00000033825.9"
"992"	"ENSMUSG00000033826.9"
"993"	"ENSMUSG00000033847.9"
"994"	"ENSMUSG00000033898.11"
"995"	"ENSMUSG00000033904.9"
"996"	"ENSMUSG00000033909.11"
"997"	"ENSMUSG00000033952.8"
"998"	"ENSMUSG00000033972.9"
"999"	"ENSMUSG00000033998.8"
"1000"	"ENSMUSG00000034009.8"
"1001"	"ENSMUSG00000034139.4"
"1002"	"ENSMUSG00000034159.6"
"1003"	"ENSMUSG00000034160.7"
"1004"	"ENSMUSG00000034177.9"
"1005"	"ENSMUSG00000034187.12"
"1006"	"ENSMUSG00000034192.4"
"1007"	"ENSMUSG00000034206.9"
"1008"	"ENSMUSG00000034226.7"
"1009"	"ENSMUSG00000034255.11"
"1010"	"ENSMUSG00000034275.11"
"1011"	"ENSMUSG00000034282.3"
"1012"	"ENSMUSG00000034285.9"
"1013"	"ENSMUSG00000034317.8"
"1014"	"ENSMUSG00000034324.10"
"1015"	"ENSMUSG00000034342.8"
"1016"	"ENSMUSG00000034413.8"
"1017"	"ENSMUSG00000034457.4"
"1018"	"ENSMUSG00000034528.9"
"1019"	"ENSMUSG00000034566.4"
"1020"	"ENSMUSG00000034573.10"
"1021"	"ENSMUSG00000034648.8"
"1022"	"ENSMUSG00000034681.10"
"1023"	"ENSMUSG00000034686.7"
"1024"	"ENSMUSG00000034687.4"
"1025"	"ENSMUSG00000034708.5"
"1026"	"ENSMUSG00000034738.8"
"1027"	"ENSMUSG00000034810.7"
"1028"	"ENSMUSG00000034842.10"
"1029"	"ENSMUSG00000034892.8"
"1030"	"ENSMUSG00000034910.5"
"1031"	"ENSMUSG00000034981.9"
"1032"	"ENSMUSG00000035168.10"
"1033"	"ENSMUSG00000035171.3"
"1034"	"ENSMUSG00000035202.7"
"1035"	"ENSMUSG00000035215.8"
"1036"	"ENSMUSG00000035245.6"
"1037"	"ENSMUSG00000035247.9"
"1038"	"ENSMUSG00000035258.8"
"1039"	"ENSMUSG00000035274.7"
"1040"	"ENSMUSG00000035277.9"
"1041"	"ENSMUSG00000035279.7"
"1042"	"ENSMUSG00000035284.9"
"1043"	"ENSMUSG00000035298.2"
"1044"	"ENSMUSG00000035299.10"
"1045"	"ENSMUSG00000035305.5"
"1046"	"ENSMUSG00000035413.8"
"1047"	"ENSMUSG00000035458.8"
"1048"	"ENSMUSG00000035493.9"
"1049"	"ENSMUSG00000035521.7"
"1050"	"ENSMUSG00000035540.8"
"1051"	"ENSMUSG00000035551.6"
"1052"	"ENSMUSG00000035557.9"
"1053"	"ENSMUSG00000035561.5"
"1054"	"ENSMUSG00000035606.7"
"1055"	"ENSMUSG00000035704.11"
"1056"	"ENSMUSG00000035783.8"
"1057"	"ENSMUSG00000035799.5"
"1058"	"ENSMUSG00000035804.4"
"1059"	"ENSMUSG00000035811.9"
"1060"	"ENSMUSG00000035852.4"
"1061"	"ENSMUSG00000035868.8"
"1062"	"ENSMUSG00000035885.4"
"1063"	"ENSMUSG00000035910.9"
"1064"	"ENSMUSG00000035923.3"
"1065"	"ENSMUSG00000035934.9"
"1066"	"ENSMUSG00000035964.7"
"1067"	"ENSMUSG00000036006.13"
"1068"	"ENSMUSG00000036019.8"
"1069"	"ENSMUSG00000036036.9"
"1070"	"ENSMUSG00000036040.8"
"1071"	"ENSMUSG00000036095.10"
"1072"	"ENSMUSG00000036198.6"
"1073"	"ENSMUSG00000036199.8"
"1074"	"ENSMUSG00000036242.8"
"1075"	"ENSMUSG00000036285.10"
"1076"	"ENSMUSG00000036305.5"
"1077"	"ENSMUSG00000036334.7"
"1078"	"ENSMUSG00000036403.9"
"1079"	"ENSMUSG00000036412.5"
"1080"	"ENSMUSG00000036446.4"
"1081"	"ENSMUSG00000036473.9"
"1082"	"ENSMUSG00000036510.11"
"1083"	"ENSMUSG00000036550.9"
"1084"	"ENSMUSG00000036564.10"
"1085"	"ENSMUSG00000036570.8"
"1086"	"ENSMUSG00000036591.9"
"1087"	"ENSMUSG00000036636.3"
"1088"	"ENSMUSG00000036676.8"
"1089"	"ENSMUSG00000036699.6"
"1090"	"ENSMUSG00000036775.6"
"1091"	"ENSMUSG00000036781.7"
"1092"	"ENSMUSG00000036820.5"
"1093"	"ENSMUSG00000036951.2"
"1094"	"ENSMUSG00000037010.7"
"1095"	"ENSMUSG00000037016.7"
"1096"	"ENSMUSG00000037053.5"
"1097"	"ENSMUSG00000037072.9"
"1098"	"ENSMUSG00000037098.11"
"1099"	"ENSMUSG00000037129.7"
"1100"	"ENSMUSG00000037139.9"
"1101"	"ENSMUSG00000037166.4"
"1102"	"ENSMUSG00000037185.8"
"1103"	"ENSMUSG00000037188.7"
"1104"	"ENSMUSG00000037206.8"
"1105"	"ENSMUSG00000037221.7"
"1106"	"ENSMUSG00000037225.7"
"1107"	"ENSMUSG00000037254.12"
"1108"	"ENSMUSG00000037270.11"
"1109"	"ENSMUSG00000037361.7"
"1110"	"ENSMUSG00000037362.8"
"1111"	"ENSMUSG00000037370.7"
"1112"	"ENSMUSG00000037379.4"
"1113"	"ENSMUSG00000037470.8"
"1114"	"ENSMUSG00000037493.6"
"1115"	"ENSMUSG00000037563.8"
"1116"	"ENSMUSG00000037577.6"
"1117"	"ENSMUSG00000037613.9"
"1118"	"ENSMUSG00000037625.6"
"1119"	"ENSMUSG00000037628.9"
"1120"	"ENSMUSG00000037646.9"
"1121"	"ENSMUSG00000037652.9"
"1122"	"ENSMUSG00000037664.6"
"1123"	"ENSMUSG00000037685.9"
"1124"	"ENSMUSG00000037798.6"
"1125"	"ENSMUSG00000037813.7"
"1126"	"ENSMUSG00000037852.7"
"1127"	"ENSMUSG00000037860.9"
"1128"	"ENSMUSG00000037892.8"
"1129"	"ENSMUSG00000037942.4"
"1130"	"ENSMUSG00000037962.3"
"1131"	"ENSMUSG00000037995.9"
"1132"	"ENSMUSG00000038002.8"
"1133"	"ENSMUSG00000038048.7"
"1134"	"ENSMUSG00000038056.9"
"1135"	"ENSMUSG00000038065.7"
"1136"	"ENSMUSG00000038086.3"
"1137"	"ENSMUSG00000038112.9"
"1138"	"ENSMUSG00000038115.10"
"1139"	"ENSMUSG00000038119.8"
"1140"	"ENSMUSG00000038132.5"
"1141"	"ENSMUSG00000038141.8"
"1142"	"ENSMUSG00000038143.8"
"1143"	"ENSMUSG00000038146.7"
"1144"	"ENSMUSG00000038156.9"
"1145"	"ENSMUSG00000038192.5"
"1146"	"ENSMUSG00000038193.3"
"1147"	"ENSMUSG00000038203.12"
"1148"	"ENSMUSG00000038227.9"
"1149"	"ENSMUSG00000038233.8"
"1150"	"ENSMUSG00000038239.9"
"1151"	"ENSMUSG00000038241.10"
"1152"	"ENSMUSG00000038244.7"
"1153"	"ENSMUSG00000038259.4"
"1154"	"ENSMUSG00000038274.5"
"1155"	"ENSMUSG00000038319.8"
"1156"	"ENSMUSG00000038354.7"
"1157"	"ENSMUSG00000038357.8"
"1158"	"ENSMUSG00000038370.6"
"1159"	"ENSMUSG00000038393.8"
"1160"	"ENSMUSG00000038400.9"
"1161"	"ENSMUSG00000038403.9"
"1162"	"ENSMUSG00000038415.8"
"1163"	"ENSMUSG00000038463.8"
"1164"	"ENSMUSG00000038489.8"
"1165"	"ENSMUSG00000038530.5"
"1166"	"ENSMUSG00000038550.4"
"1167"	"ENSMUSG00000038587.8"
"1168"	"ENSMUSG00000038607.6"
"1169"	"ENSMUSG00000038641.8"
"1170"	"ENSMUSG00000038642.4"
"1171"	"ENSMUSG00000038656.5"
"1172"	"ENSMUSG00000038663.7"
"1173"	"ENSMUSG00000038665.9"
"1174"	"ENSMUSG00000038668.8"
"1175"	"ENSMUSG00000038679.10"
"1176"	"ENSMUSG00000038690.9"
"1177"	"ENSMUSG00000038717.7"
"1178"	"ENSMUSG00000038721.8"
"1179"	"ENSMUSG00000038725.5"
"1180"	"ENSMUSG00000038763.11"
"1181"	"ENSMUSG00000038765.7"
"1182"	"ENSMUSG00000038775.8"
"1183"	"ENSMUSG00000038801.5"
"1184"	"ENSMUSG00000038855.9"
"1185"	"ENSMUSG00000038967.7"
"1186"	"ENSMUSG00000039001.6"
"1187"	"ENSMUSG00000039007.9"
"1188"	"ENSMUSG00000039081.9"
"1189"	"ENSMUSG00000039109.9"
"1190"	"ENSMUSG00000039114.9"
"1191"	"ENSMUSG00000039145.10"
"1192"	"ENSMUSG00000039154.6"
"1193"	"ENSMUSG00000039208.9"
"1194"	"ENSMUSG00000039209.6"
"1195"	"ENSMUSG00000039221.5"
"1196"	"ENSMUSG00000039246.7"
"1197"	"ENSMUSG00000039252.7"
"1198"	"ENSMUSG00000039278.10"
"1199"	"ENSMUSG00000039316.8"
"1200"	"ENSMUSG00000039323.12"
"1201"	"ENSMUSG00000039328.9"
"1202"	"ENSMUSG00000039364.7"
"1203"	"ENSMUSG00000039375.10"
"1204"	"ENSMUSG00000039376.7"
"1205"	"ENSMUSG00000039414.9"
"1206"	"ENSMUSG00000039457.3"
"1207"	"ENSMUSG00000039481.5"
"1208"	"ENSMUSG00000039512.11"
"1209"	"ENSMUSG00000039518.7"
"1210"	"ENSMUSG00000039542.9"
"1211"	"ENSMUSG00000039585.9"
"1212"	"ENSMUSG00000039616.9"
"1213"	"ENSMUSG00000039620.10"
"1214"	"ENSMUSG00000039629.8"
"1215"	"ENSMUSG00000039640.7"
"1216"	"ENSMUSG00000039671.12"
"1217"	"ENSMUSG00000039684.8"
"1218"	"ENSMUSG00000039728.8"
"1219"	"ENSMUSG00000039735.9"
"1220"	"ENSMUSG00000039824.3"
"1221"	"ENSMUSG00000039883.4"
"1222"	"ENSMUSG00000039891.6"
"1223"	"ENSMUSG00000039899.5"
"1224"	"ENSMUSG00000039956.2"
"1225"	"ENSMUSG00000040037.7"
"1226"	"ENSMUSG00000040048.8"
"1227"	"ENSMUSG00000040084.9"
"1228"	"ENSMUSG00000040093.9"
"1229"	"ENSMUSG00000040134.8"
"1230"	"ENSMUSG00000040136.9"
"1231"	"ENSMUSG00000040152.8"
"1232"	"ENSMUSG00000040170.7"
"1233"	"ENSMUSG00000040187.9"
"1234"	"ENSMUSG00000040225.9"
"1235"	"ENSMUSG00000040254.7"
"1236"	"ENSMUSG00000040260.7"
"1237"	"ENSMUSG00000040264.8"
"1238"	"ENSMUSG00000040383.10"
"1239"	"ENSMUSG00000040405.7"
"1240"	"ENSMUSG00000040407.11"
"1241"	"ENSMUSG00000040412.10"
"1242"	"ENSMUSG00000040413.9"
"1243"	"ENSMUSG00000040490.4"
"1244"	"ENSMUSG00000040565.7"
"1245"	"ENSMUSG00000040569.7"
"1246"	"ENSMUSG00000040592.5"
"1247"	"ENSMUSG00000040640.9"
"1248"	"ENSMUSG00000040653.5"
"1249"	"ENSMUSG00000040666.11"
"1250"	"ENSMUSG00000040688.10"
"1251"	"ENSMUSG00000040690.9"
"1252"	"ENSMUSG00000040694.3"
"1253"	"ENSMUSG00000040711.7"
"1254"	"ENSMUSG00000040728.9"
"1255"	"ENSMUSG00000040752.9"
"1256"	"ENSMUSG00000040794.5"
"1257"	"ENSMUSG00000040797.10"
"1258"	"ENSMUSG00000040824.2"
"1259"	"ENSMUSG00000040888.9"
"1260"	"ENSMUSG00000040899.7"
"1261"	"ENSMUSG00000040943.8"
"1262"	"ENSMUSG00000040952.10"
"1263"	"ENSMUSG00000040997.7"
"1264"	"ENSMUSG00000041020.8"
"1265"	"ENSMUSG00000041046.7"
"1266"	"ENSMUSG00000041119.5"
"1267"	"ENSMUSG00000041133.5"
"1268"	"ENSMUSG00000041144.9"
"1269"	"ENSMUSG00000041193.9"
"1270"	"ENSMUSG00000041237.6"
"1271"	"ENSMUSG00000041301.9"
"1272"	"ENSMUSG00000041324.7"
"1273"	"ENSMUSG00000041329.7"
"1274"	"ENSMUSG00000041378.1"
"1275"	"ENSMUSG00000041476.6"
"1276"	"ENSMUSG00000041559.7"
"1277"	"ENSMUSG00000041577.5"
"1278"	"ENSMUSG00000041605.10"
"1279"	"ENSMUSG00000041660.2"
"1280"	"ENSMUSG00000041674.10"
"1281"	"ENSMUSG00000041731.7"
"1282"	"ENSMUSG00000041782.8"
"1283"	"ENSMUSG00000041797.7"
"1284"	"ENSMUSG00000041801.5"
"1285"	"ENSMUSG00000041828.9"
"1286"	"ENSMUSG00000041840.7"
"1287"	"ENSMUSG00000041841.7"
"1288"	"ENSMUSG00000042043.5"
"1289"	"ENSMUSG00000042045.5"
"1290"	"ENSMUSG00000042046.9"
"1291"	"ENSMUSG00000042156.9"
"1292"	"ENSMUSG00000042179.5"
"1293"	"ENSMUSG00000042185.7"
"1294"	"ENSMUSG00000042251.6"
"1295"	"ENSMUSG00000042254.8"
"1296"	"ENSMUSG00000042258.7"
"1297"	"ENSMUSG00000042265.7"
"1298"	"ENSMUSG00000042272.11"
"1299"	"ENSMUSG00000042284.9"
"1300"	"ENSMUSG00000042306.5"
"1301"	"ENSMUSG00000042345.8"
"1302"	"ENSMUSG00000042379.8"
"1303"	"ENSMUSG00000042429.7"
"1304"	"ENSMUSG00000042436.6"
"1305"	"ENSMUSG00000042462.4"
"1306"	"ENSMUSG00000042485.6"
"1307"	"ENSMUSG00000042499.12"
"1308"	"ENSMUSG00000042541.9"
"1309"	"ENSMUSG00000042581.8"
"1310"	"ENSMUSG00000042599.8"
"1311"	"ENSMUSG00000042622.7"
"1312"	"ENSMUSG00000042644.8"
"1313"	"ENSMUSG00000042670.5"
"1314"	"ENSMUSG00000042694.11"
"1315"	"ENSMUSG00000042712.4"
"1316"	"ENSMUSG00000042717.4"
"1317"	"ENSMUSG00000042744.10"
"1318"	"ENSMUSG00000042750.7"
"1319"	"ENSMUSG00000042770.7"
"1320"	"ENSMUSG00000042828.6"
"1321"	"ENSMUSG00000042834.8"
"1322"	"ENSMUSG00000042895.5"
"1323"	"ENSMUSG00000042978.9"
"1324"	"ENSMUSG00000042985.6"
"1325"	"ENSMUSG00000043013.9"
"1326"	"ENSMUSG00000043091.8"
"1327"	"ENSMUSG00000043110.2"
"1328"	"ENSMUSG00000043165.6"
"1329"	"ENSMUSG00000043192.3"
"1330"	"ENSMUSG00000043263.8"
"1331"	"ENSMUSG00000043286.5"
"1332"	"ENSMUSG00000043298.7"
"1333"	"ENSMUSG00000043342.8"
"1334"	"ENSMUSG00000043424.9"
"1335"	"ENSMUSG00000043441.5"
"1336"	"ENSMUSG00000043445.6"
"1337"	"ENSMUSG00000043496.5"
"1338"	"ENSMUSG00000043518.7"
"1339"	"ENSMUSG00000043592.9"
"1340"	"ENSMUSG00000043639.8"
"1341"	"ENSMUSG00000043668.7"
"1342"	"ENSMUSG00000043681.5"
"1343"	"ENSMUSG00000043719.8"
"1344"	"ENSMUSG00000043773.4"
"1345"	"ENSMUSG00000043832.7"
"1346"	"ENSMUSG00000044071.7"
"1347"	"ENSMUSG00000044117.6"
"1348"	"ENSMUSG00000044172.6"
"1349"	"ENSMUSG00000044206.3"
"1350"	"ENSMUSG00000044244.12"
"1351"	"ENSMUSG00000044258.9"
"1352"	"ENSMUSG00000044322.6"
"1353"	"ENSMUSG00000044338.8"
"1354"	"ENSMUSG00000044349.9"
"1355"	"ENSMUSG00000044408.6"
"1356"	"ENSMUSG00000044424.3"
"1357"	"ENSMUSG00000044442.5"
"1358"	"ENSMUSG00000044468.8"
"1359"	"ENSMUSG00000044501.11"
"1360"	"ENSMUSG00000044519.8"
"1361"	"ENSMUSG00000044533.9"
"1362"	"ENSMUSG00000044573.8"
"1363"	"ENSMUSG00000044626.6"
"1364"	"ENSMUSG00000044716.6"
"1365"	"ENSMUSG00000044749.7"
"1366"	"ENSMUSG00000044786.5"
"1367"	"ENSMUSG00000044792.6"
"1368"	"ENSMUSG00000044894.8"
"1369"	"ENSMUSG00000044938.8"
"1370"	"ENSMUSG00000045019.4"
"1371"	"ENSMUSG00000045027.6"
"1372"	"ENSMUSG00000045107.4"
"1373"	"ENSMUSG00000045136.5"
"1374"	"ENSMUSG00000045284.3"
"1375"	"ENSMUSG00000045328.7"
"1376"	"ENSMUSG00000045394.8"
"1377"	"ENSMUSG00000045515.2"
"1378"	"ENSMUSG00000045534.3"
